topology_id,network_id,flow_id,flow_rate,flow_burst,flow_src,flow_dest,flow_of_interest
13,0,0,0.35714285714285715,10.0,0,0,-1
13,0,1,0.35714285714285715,10.0,0,1,-1
13,0,2,0.35714285714285715,10.0,0,2,-1
13,0,3,0.35714285714285715,10.0,0,3,-1
13,0,4,0.35714285714285715,10.0,0,4,-1
13,0,5,0.35714285714285715,10.0,0,5,-1
13,0,6,0.35714285714285715,10.0,0,6,-1
13,0,7,0.35714285714285715,10.0,0,7,-1
13,0,8,0.35714285714285715,10.0,0,8,-1
13,0,9,0.35714285714285715,10.0,0,9,-1
13,0,10,0.35714285714285715,10.0,0,10,-1
13,0,11,0.35714285714285715,10.0,0,11,-1
13,0,12,0.35714285714285715,10.0,0,12,-1
13,0,13,0.35714285714285715,10.0,0,13,1
13,0,14,0.35714285714285715,10.0,1,13,-1
13,0,15,0.35714285714285715,10.0,2,13,-1
13,0,16,0.35714285714285715,10.0,3,13,-1
13,0,17,0.35714285714285715,10.0,4,13,-1
13,0,18,0.35714285714285715,10.0,5,13,-1
13,0,19,0.35714285714285715,10.0,6,13,-1
13,0,20,0.35714285714285715,10.0,7,13,-1
13,0,21,0.35714285714285715,10.0,8,13,-1
13,0,22,0.35714285714285715,10.0,9,13,-1
13,0,23,0.35714285714285715,10.0,10,13,-1
13,0,24,0.35714285714285715,10.0,11,13,-1
13,0,25,0.35714285714285715,10.0,12,13,-1
13,0,26,0.35714285714285715,10.0,13,13,-1
13,1,0,0.35714285714285715,10.0,0,1,-1
13,1,1,0.35714285714285715,10.0,0,1,-1
13,1,2,0.35714285714285715,10.0,0,1,-1
13,1,3,0.35714285714285715,10.0,0,3,-1
13,1,4,0.35714285714285715,10.0,0,4,-1
13,1,5,0.35714285714285715,10.0,0,5,-1
13,1,6,0.35714285714285715,10.0,0,6,-1
13,1,7,0.35714285714285715,10.0,0,7,-1
13,1,8,0.35714285714285715,10.0,0,8,-1
13,1,9,0.35714285714285715,10.0,0,9,-1
13,1,10,0.35714285714285715,10.0,0,10,-1
13,1,11,0.35714285714285715,10.0,0,11,-1
13,1,12,0.35714285714285715,10.0,0,12,-1
13,1,13,0.35714285714285715,10.0,0,13,1
13,1,14,0.35714285714285715,10.0,1,13,-1
13,1,15,0.35714285714285715,10.0,2,13,-1
13,1,16,0.35714285714285715,10.0,3,13,-1
13,1,17,0.35714285714285715,10.0,4,13,-1
13,1,18,0.35714285714285715,10.0,5,13,-1
13,1,19,0.35714285714285715,10.0,6,13,-1
13,1,20,0.35714285714285715,10.0,7,13,-1
13,1,21,0.35714285714285715,10.0,8,13,-1
13,1,22,0.35714285714285715,10.0,9,13,-1
13,1,23,0.35714285714285715,10.0,10,13,-1
13,1,24,0.35714285714285715,10.0,11,13,-1
13,1,25,0.35714285714285715,10.0,12,13,-1
13,1,26,0.35714285714285715,10.0,13,13,-1
