topology_id,network_id,flow_id,flow_rate,flow_burst,flow_src,flow_dest,flow_of_interest
20,0,0,0.23809523809523808,10.0,0,0,-1
20,0,1,0.23809523809523808,10.0,0,1,-1
20,0,2,0.23809523809523808,10.0,0,2,-1
20,0,3,0.23809523809523808,10.0,0,3,-1
20,0,4,0.23809523809523808,10.0,0,4,-1
20,0,5,0.23809523809523808,10.0,0,5,-1
20,0,6,0.23809523809523808,10.0,0,6,-1
20,0,7,0.23809523809523808,10.0,0,7,-1
20,0,8,0.23809523809523808,10.0,0,8,-1
20,0,9,0.23809523809523808,10.0,0,9,-1
20,0,10,0.23809523809523808,10.0,0,10,-1
20,0,11,0.23809523809523808,10.0,0,11,-1
20,0,12,0.23809523809523808,10.0,0,12,-1
20,0,13,0.23809523809523808,10.0,0,13,-1
20,0,14,0.23809523809523808,10.0,0,14,-1
20,0,15,0.23809523809523808,10.0,0,15,-1
20,0,16,0.23809523809523808,10.0,0,16,-1
20,0,17,0.23809523809523808,10.0,0,17,-1
20,0,18,0.23809523809523808,10.0,0,18,-1
20,0,19,0.23809523809523808,10.0,0,19,-1
20,0,20,0.23809523809523808,10.0,0,20,1
20,0,21,0.23809523809523808,10.0,1,20,-1
20,0,22,0.23809523809523808,10.0,2,20,-1
20,0,23,0.23809523809523808,10.0,3,20,-1
20,0,24,0.23809523809523808,10.0,4,20,-1
20,0,25,0.23809523809523808,10.0,5,20,-1
20,0,26,0.23809523809523808,10.0,6,20,-1
20,0,27,0.23809523809523808,10.0,7,20,-1
20,0,28,0.23809523809523808,10.0,8,20,-1
20,0,29,0.23809523809523808,10.0,9,20,-1
20,0,30,0.23809523809523808,10.0,10,20,-1
20,0,31,0.23809523809523808,10.0,11,20,-1
20,0,32,0.23809523809523808,10.0,12,20,-1
20,0,33,0.23809523809523808,10.0,13,20,-1
20,0,34,0.23809523809523808,10.0,14,20,-1
20,0,35,0.23809523809523808,10.0,15,20,-1
20,0,36,0.23809523809523808,10.0,16,20,-1
20,0,37,0.23809523809523808,10.0,17,20,-1
20,0,38,0.23809523809523808,10.0,18,20,-1
20,0,39,0.23809523809523808,10.0,19,20,-1
20,0,40,0.23809523809523808,10.0,20,20,-1
20,1,0,0.23809523809523808,10.0,0,1,-1
20,1,1,0.23809523809523808,10.0,0,1,-1
20,1,2,0.23809523809523808,10.0,0,1,-1
20,1,3,0.23809523809523808,10.0,0,1,-1
20,1,4,0.23809523809523808,10.0,0,1,-1
20,1,5,0.23809523809523808,10.0,0,1,-1
20,1,6,0.23809523809523808,10.0,0,1,-1
20,1,7,0.23809523809523808,10.0,0,1,-1
20,1,8,0.23809523809523808,10.0,0,1,-1
20,1,9,0.23809523809523808,10.0,0,1,-1
20,1,10,0.23809523809523808,10.0,0,10,-1
20,1,11,0.23809523809523808,10.0,0,11,-1
20,1,12,0.23809523809523808,10.0,0,12,-1
20,1,13,0.23809523809523808,10.0,0,13,-1
20,1,14,0.23809523809523808,10.0,0,14,-1
20,1,15,0.23809523809523808,10.0,0,15,-1
20,1,16,0.23809523809523808,10.0,0,16,-1
20,1,17,0.23809523809523808,10.0,0,17,-1
20,1,18,0.23809523809523808,10.0,0,18,-1
20,1,19,0.23809523809523808,10.0,0,19,-1
20,1,20,0.23809523809523808,10.0,0,20,1
20,1,21,0.23809523809523808,10.0,1,20,-1
20,1,22,0.23809523809523808,10.0,2,20,-1
20,1,23,0.23809523809523808,10.0,3,20,-1
20,1,24,0.23809523809523808,10.0,4,20,-1
20,1,25,0.23809523809523808,10.0,5,20,-1
20,1,26,0.23809523809523808,10.0,6,20,-1
20,1,27,0.23809523809523808,10.0,7,20,-1
20,1,28,0.23809523809523808,10.0,8,20,-1
20,1,29,0.23809523809523808,10.0,9,20,-1
20,1,30,0.23809523809523808,10.0,10,20,-1
20,1,31,0.23809523809523808,10.0,11,20,-1
20,1,32,0.23809523809523808,10.0,12,20,-1
20,1,33,0.23809523809523808,10.0,13,20,-1
20,1,34,0.23809523809523808,10.0,14,20,-1
20,1,35,0.23809523809523808,10.0,15,20,-1
20,1,36,0.23809523809523808,10.0,16,20,-1
20,1,37,0.23809523809523808,10.0,17,20,-1
20,1,38,0.23809523809523808,10.0,18,20,-1
20,1,39,0.23809523809523808,10.0,19,20,-1
20,1,40,0.23809523809523808,10.0,20,20,-1
