topology_id,network_id,flow_id,flow_rate,flow_burst,flow_src,flow_dest,flow_of_interest
5,0,0,0.8333333333333334,10.0,0,0,-1
5,0,1,0.8333333333333334,10.0,0,1,-1
5,0,2,0.8333333333333334,10.0,0,2,-1
5,0,3,0.8333333333333334,10.0,0,3,-1
5,0,4,0.8333333333333334,10.0,0,4,-1
5,0,5,0.8333333333333334,10.0,0,5,1
5,0,6,0.8333333333333334,10.0,1,5,-1
5,0,7,0.8333333333333334,10.0,2,5,-1
5,0,8,0.8333333333333334,10.0,3,5,-1
5,0,9,0.8333333333333334,10.0,4,5,-1
5,0,10,0.8333333333333334,10.0,5,5,-1
5,1,0,0.8333333333333334,10.0,0,0,-1
5,1,1,0.8333333333333334,10.0,0,1,-1
5,1,2,0.8333333333333334,10.0,0,2,-1
5,1,3,0.8333333333333334,10.0,0,3,-1
5,1,4,0.8333333333333334,10.0,0,4,-1
5,1,5,0.8333333333333334,10.0,0,5,1
5,1,6,0.8333333333333334,10.0,1,5,-1
5,1,7,0.8333333333333334,10.0,2,5,-1
5,1,8,0.8333333333333334,10.0,3,5,-1
5,1,9,0.8333333333333334,10.0,4,5,-1
5,1,10,0.8333333333333334,10.0,5,5,-1
