topology_id,network_id,flow_id,flow_rate,flow_burst,flow_src,flow_dest,flow_of_interest
14,0,0,0.3333333333333333,10.0,0,0,-1
14,0,1,0.3333333333333333,10.0,0,1,-1
14,0,2,0.3333333333333333,10.0,0,2,-1
14,0,3,0.3333333333333333,10.0,0,3,-1
14,0,4,0.3333333333333333,10.0,0,4,-1
14,0,5,0.3333333333333333,10.0,0,5,-1
14,0,6,0.3333333333333333,10.0,0,6,-1
14,0,7,0.3333333333333333,10.0,0,7,-1
14,0,8,0.3333333333333333,10.0,0,8,-1
14,0,9,0.3333333333333333,10.0,0,9,-1
14,0,10,0.3333333333333333,10.0,0,10,-1
14,0,11,0.3333333333333333,10.0,0,11,-1
14,0,12,0.3333333333333333,10.0,0,12,-1
14,0,13,0.3333333333333333,10.0,0,13,-1
14,0,14,0.3333333333333333,10.0,0,14,1
14,0,15,0.3333333333333333,10.0,1,14,-1
14,0,16,0.3333333333333333,10.0,2,14,-1
14,0,17,0.3333333333333333,10.0,3,14,-1
14,0,18,0.3333333333333333,10.0,4,14,-1
14,0,19,0.3333333333333333,10.0,5,14,-1
14,0,20,0.3333333333333333,10.0,6,14,-1
14,0,21,0.3333333333333333,10.0,7,14,-1
14,0,22,0.3333333333333333,10.0,8,14,-1
14,0,23,0.3333333333333333,10.0,9,14,-1
14,0,24,0.3333333333333333,10.0,10,14,-1
14,0,25,0.3333333333333333,10.0,11,14,-1
14,0,26,0.3333333333333333,10.0,12,14,-1
14,0,27,0.3333333333333333,10.0,13,14,-1
14,0,28,0.3333333333333333,10.0,14,14,-1
14,1,0,0.3333333333333333,10.0,0,1,-1
14,1,1,0.3333333333333333,10.0,0,1,-1
14,1,2,0.3333333333333333,10.0,0,1,-1
14,1,3,0.3333333333333333,10.0,0,1,-1
14,1,4,0.3333333333333333,10.0,0,4,-1
14,1,5,0.3333333333333333,10.0,0,5,-1
14,1,6,0.3333333333333333,10.0,0,6,-1
14,1,7,0.3333333333333333,10.0,0,7,-1
14,1,8,0.3333333333333333,10.0,0,8,-1
14,1,9,0.3333333333333333,10.0,0,9,-1
14,1,10,0.3333333333333333,10.0,0,10,-1
14,1,11,0.3333333333333333,10.0,0,11,-1
14,1,12,0.3333333333333333,10.0,0,12,-1
14,1,13,0.3333333333333333,10.0,0,13,-1
14,1,14,0.3333333333333333,10.0,0,14,1
14,1,15,0.3333333333333333,10.0,1,14,-1
14,1,16,0.3333333333333333,10.0,2,14,-1
14,1,17,0.3333333333333333,10.0,3,14,-1
14,1,18,0.3333333333333333,10.0,4,14,-1
14,1,19,0.3333333333333333,10.0,5,14,-1
14,1,20,0.3333333333333333,10.0,6,14,-1
14,1,21,0.3333333333333333,10.0,7,14,-1
14,1,22,0.3333333333333333,10.0,8,14,-1
14,1,23,0.3333333333333333,10.0,9,14,-1
14,1,24,0.3333333333333333,10.0,10,14,-1
14,1,25,0.3333333333333333,10.0,11,14,-1
14,1,26,0.3333333333333333,10.0,12,14,-1
14,1,27,0.3333333333333333,10.0,13,14,-1
14,1,28,0.3333333333333333,10.0,14,14,-1
