topology_id,network_id,flow_id,flow_rate,flow_burst,flow_src,flow_dest,flow_of_interest
21,0,0,0.22727272727272727,10.0,0,0,-1
21,0,1,0.22727272727272727,10.0,0,1,-1
21,0,2,0.22727272727272727,10.0,0,2,-1
21,0,3,0.22727272727272727,10.0,0,3,-1
21,0,4,0.22727272727272727,10.0,0,4,-1
21,0,5,0.22727272727272727,10.0,0,5,-1
21,0,6,0.22727272727272727,10.0,0,6,-1
21,0,7,0.22727272727272727,10.0,0,7,-1
21,0,8,0.22727272727272727,10.0,0,8,-1
21,0,9,0.22727272727272727,10.0,0,9,-1
21,0,10,0.22727272727272727,10.0,0,10,-1
21,0,11,0.22727272727272727,10.0,0,11,-1
21,0,12,0.22727272727272727,10.0,0,12,-1
21,0,13,0.22727272727272727,10.0,0,13,-1
21,0,14,0.22727272727272727,10.0,0,14,-1
21,0,15,0.22727272727272727,10.0,0,15,-1
21,0,16,0.22727272727272727,10.0,0,16,-1
21,0,17,0.22727272727272727,10.0,0,17,-1
21,0,18,0.22727272727272727,10.0,0,18,-1
21,0,19,0.22727272727272727,10.0,0,19,-1
21,0,20,0.22727272727272727,10.0,0,20,-1
21,0,21,0.22727272727272727,10.0,0,21,1
21,0,22,0.22727272727272727,10.0,1,21,-1
21,0,23,0.22727272727272727,10.0,2,21,-1
21,0,24,0.22727272727272727,10.0,3,21,-1
21,0,25,0.22727272727272727,10.0,4,21,-1
21,0,26,0.22727272727272727,10.0,5,21,-1
21,0,27,0.22727272727272727,10.0,6,21,-1
21,0,28,0.22727272727272727,10.0,7,21,-1
21,0,29,0.22727272727272727,10.0,8,21,-1
21,0,30,0.22727272727272727,10.0,9,21,-1
21,0,31,0.22727272727272727,10.0,10,21,-1
21,0,32,0.22727272727272727,10.0,11,21,-1
21,0,33,0.22727272727272727,10.0,12,21,-1
21,0,34,0.22727272727272727,10.0,13,21,-1
21,0,35,0.22727272727272727,10.0,14,21,-1
21,0,36,0.22727272727272727,10.0,15,21,-1
21,0,37,0.22727272727272727,10.0,16,21,-1
21,0,38,0.22727272727272727,10.0,17,21,-1
21,0,39,0.22727272727272727,10.0,18,21,-1
21,0,40,0.22727272727272727,10.0,19,21,-1
21,0,41,0.22727272727272727,10.0,20,21,-1
21,0,42,0.22727272727272727,10.0,21,21,-1
21,1,0,0.22727272727272727,10.0,0,2,-1
21,1,1,0.22727272727272727,10.0,0,1,-1
21,1,2,0.22727272727272727,10.0,0,1,-1
21,1,3,0.22727272727272727,10.0,0,1,-1
21,1,4,0.22727272727272727,10.0,0,1,-1
21,1,5,0.22727272727272727,10.0,0,1,-1
21,1,6,0.22727272727272727,10.0,0,1,-1
21,1,7,0.22727272727272727,10.0,0,1,-1
21,1,8,0.22727272727272727,10.0,0,1,-1
21,1,9,0.22727272727272727,10.0,0,1,-1
21,1,10,0.22727272727272727,10.0,0,10,-1
21,1,11,0.22727272727272727,10.0,0,11,-1
21,1,12,0.22727272727272727,10.0,0,12,-1
21,1,13,0.22727272727272727,10.0,0,13,-1
21,1,14,0.22727272727272727,10.0,0,14,-1
21,1,15,0.22727272727272727,10.0,0,15,-1
21,1,16,0.22727272727272727,10.0,0,16,-1
21,1,17,0.22727272727272727,10.0,0,17,-1
21,1,18,0.22727272727272727,10.0,0,18,-1
21,1,19,0.22727272727272727,10.0,0,19,-1
21,1,20,0.22727272727272727,10.0,0,20,-1
21,1,21,0.22727272727272727,10.0,0,21,1
21,1,22,0.22727272727272727,10.0,1,21,-1
21,1,23,0.22727272727272727,10.0,2,21,-1
21,1,24,0.22727272727272727,10.0,3,21,-1
21,1,25,0.22727272727272727,10.0,4,21,-1
21,1,26,0.22727272727272727,10.0,5,21,-1
21,1,27,0.22727272727272727,10.0,6,21,-1
21,1,28,0.22727272727272727,10.0,7,21,-1
21,1,29,0.22727272727272727,10.0,8,21,-1
21,1,30,0.22727272727272727,10.0,9,21,-1
21,1,31,0.22727272727272727,10.0,10,21,-1
21,1,32,0.22727272727272727,10.0,11,21,-1
21,1,33,0.22727272727272727,10.0,12,21,-1
21,1,34,0.22727272727272727,10.0,13,21,-1
21,1,35,0.22727272727272727,10.0,14,21,-1
21,1,36,0.22727272727272727,10.0,15,21,-1
21,1,37,0.22727272727272727,10.0,16,21,-1
21,1,38,0.22727272727272727,10.0,17,21,-1
21,1,39,0.22727272727272727,10.0,18,21,-1
21,1,40,0.22727272727272727,10.0,19,21,-1
21,1,41,0.22727272727272727,10.0,20,21,-1
21,1,42,0.22727272727272727,10.0,21,21,-1
