topology_id,network_id,flow_id,flow_rate,flow_burst,flow_src,flow_dest,flow_of_interest
16,0,0,0.29411764705882354,10.0,0,0,-1
16,0,1,0.29411764705882354,10.0,0,1,-1
16,0,2,0.29411764705882354,10.0,0,2,-1
16,0,3,0.29411764705882354,10.0,0,3,-1
16,0,4,0.29411764705882354,10.0,0,4,-1
16,0,5,0.29411764705882354,10.0,0,5,-1
16,0,6,0.29411764705882354,10.0,0,6,-1
16,0,7,0.29411764705882354,10.0,0,7,-1
16,0,8,0.29411764705882354,10.0,0,8,-1
16,0,9,0.29411764705882354,10.0,0,9,-1
16,0,10,0.29411764705882354,10.0,0,10,-1
16,0,11,0.29411764705882354,10.0,0,11,-1
16,0,12,0.29411764705882354,10.0,0,12,-1
16,0,13,0.29411764705882354,10.0,0,13,-1
16,0,14,0.29411764705882354,10.0,0,14,-1
16,0,15,0.29411764705882354,10.0,0,15,-1
16,0,16,0.29411764705882354,10.0,0,16,1
16,0,17,0.29411764705882354,10.0,1,16,-1
16,0,18,0.29411764705882354,10.0,2,16,-1
16,0,19,0.29411764705882354,10.0,3,16,-1
16,0,20,0.29411764705882354,10.0,4,16,-1
16,0,21,0.29411764705882354,10.0,5,16,-1
16,0,22,0.29411764705882354,10.0,6,16,-1
16,0,23,0.29411764705882354,10.0,7,16,-1
16,0,24,0.29411764705882354,10.0,8,16,-1
16,0,25,0.29411764705882354,10.0,9,16,-1
16,0,26,0.29411764705882354,10.0,10,16,-1
16,0,27,0.29411764705882354,10.0,11,16,-1
16,0,28,0.29411764705882354,10.0,12,16,-1
16,0,29,0.29411764705882354,10.0,13,16,-1
16,0,30,0.29411764705882354,10.0,14,16,-1
16,0,31,0.29411764705882354,10.0,15,16,-1
16,0,32,0.29411764705882354,10.0,16,16,-1
16,1,0,0.29411764705882354,10.0,0,0,-1
16,1,1,0.29411764705882354,10.0,0,1,-1
16,1,2,0.29411764705882354,10.0,0,2,-1
16,1,3,0.29411764705882354,10.0,0,3,-1
16,1,4,0.29411764705882354,10.0,0,4,-1
16,1,5,0.29411764705882354,10.0,0,5,-1
16,1,6,0.29411764705882354,10.0,0,6,-1
16,1,7,0.29411764705882354,10.0,0,7,-1
16,1,8,0.29411764705882354,10.0,0,16,-1
16,1,9,0.29411764705882354,10.0,0,16,-1
16,1,10,0.29411764705882354,10.0,0,16,-1
16,1,11,0.29411764705882354,10.0,0,16,-1
16,1,12,0.29411764705882354,10.0,0,16,-1
16,1,13,0.29411764705882354,10.0,0,16,-1
16,1,14,0.29411764705882354,10.0,0,16,-1
16,1,15,0.29411764705882354,10.0,0,16,-1
16,1,16,0.29411764705882354,10.0,0,16,1
16,1,17,0.29411764705882354,10.0,1,16,-1
16,1,18,0.29411764705882354,10.0,2,16,-1
16,1,19,0.29411764705882354,10.0,3,16,-1
16,1,20,0.29411764705882354,10.0,4,16,-1
16,1,21,0.29411764705882354,10.0,5,16,-1
16,1,22,0.29411764705882354,10.0,6,16,-1
16,1,23,0.29411764705882354,10.0,7,16,-1
16,1,24,0.29411764705882354,10.0,8,16,-1
16,1,25,0.29411764705882354,10.0,9,16,-1
16,1,26,0.29411764705882354,10.0,10,16,-1
16,1,27,0.29411764705882354,10.0,11,16,-1
16,1,28,0.29411764705882354,10.0,12,16,-1
16,1,29,0.29411764705882354,10.0,13,16,-1
16,1,30,0.29411764705882354,10.0,14,16,-1
16,1,31,0.29411764705882354,10.0,15,16,-1
16,1,32,0.29411764705882354,10.0,16,16,-1
